20.3146,20.6607,19.1853,14.4379,16.4938,15.5396,13.7711,11.606,8.19143,6.81475,7.0759,5.71326,6.17575,8.65235,12.9152,15.0978,15.6574,14.2365,13.2311,12.6563,11.6394,11.5979,11.314,11.6558,11.7502,13.2697,13.9821,13.731,14.9804,17.9358,22.2019,19.9888,2.73139
20.6816,18.1041,15.6216,14.5258,13.9949,13.1195,10.8061,8.4739,8.02372,7.89209,5.86734,5.64392,11.5636,15.5352,16.1551,15.0042,13.7245,12.3506,11.6378,11.3935,10.187,10.2234,10.2012,12.1174,13.0617,13.4214,14.7582,14.2702,14.8809,17.9825,20.9538,20.7486,13.4968
17.0365,14.6401,14.0746,13.9548,12.6137,10.2464,9.35155,9.62659,8.41849,8.95202,8.68112,14.3625,15.8196,15.1096,14.7879,13.3762,11.8926,10.4847,10.3498,9.88403,8.3581,8.88229,9.75497,11.305,13.7641,15.2832,16.3801,14.2832,15.7829,19.9023,18.9153,20.3001,17.156
14.8884,13.9379,12.8847,12.4217,10.6459,8.73846,11.6714,11.4498,11.7272,16.8417,16.5261,15.6521,13.996,13.0014,12.1749,11.4872,8.86989,9.2216,9.20591,5.81411,5.74947,6.31339,8.23545,10.8083,12.4319,15.2962,15.1551,14.8837,17.0563,20.3882,21.5247,21.4936,19.7224
13.3356,11.9976,10.992,9.27337,10.1935,11.7434,12.279,11.5151,16.0642,15.3458,13.996,12.322,11.4878,10.6787,9.43951,8.04675,5.36417,4.58308,5.57178,5.40841,4.68917,5.17913,6.68588,11.4498,13.4076,15.2882,15.0975,17.0651,18.2241,22.2783,22.7324,22.3909,20.9388
11.7502,10.3136,9.26021,9.37947,13.3657,10.3883,9.97292,13.5647,12.8071,13.2559,11.571,10.6505,9.31186,7.90652,6.72223,5.0959,4.7931,6.24898,4.27796,3.9389,3.97095,4.02135,6.00889,10.2154,13.8458,14.9285,16.9157,18.4537,21.3315,25.303,24.883,24.6074,25.0258
7.20786,8.91047,9.9676,10.9395,9.9713,10.3578,11.5196,11.6636,10.2887,11.1063,10.2319,8.81419,7.38196,6.73834,5.55813,6.35062,3.41862,5.85318,4.22713,4.64444,4.1588,5.24347,8.11977,11.9226,14.1056,15.2236,17.2089,20.5382,22.7324,26.1639,26.0213,29.8964,33.1377
9.56302,12.1627,10.9758,12.9277,12.0017,12.1744,11.4986,10.3083,9.55573,9.23265,9.05644,6.58761,6.2774,5.21439,4.97931,7.47183,5.98977,5.22821,4.27282,0.492242,4.8696,8.63884,11.925,14.5938,16.5944,16.7724,18.2847,20.6875,23.9712,25.4992,29.3861,33.4893,33.1209
11.2513,13.5676,10.6201,11.3202,11.3047,11.658,9.69169,8.27375,8.23199,9.11439,6.29486,4.86029,3.40691,4.99325,7.5378,2.65302,3.56852,1.85781,1.74901,3.97998,7.41889,11.6873,13.9809,15.3554,17.4064,18.8187,18.959,20.9725,24.064,26.0175,29.1209,31.0217,31.5471
9.72689,9.97737,10.4689,9.61558,9.01713,8.34933,6.44172,6.27402,6.68965,6.62241,2.91861,1.18448,4.31163,6.45095,1.97285,3.14223,1.01345,2.45243,5.45166,8.29072,9.17008,13.6428,16.0836,16.0714,17.7462,19.5438,21.1464,23.4806,24.9712,27.3661,28.0433,28.3771,29.2324
8.23199,9.80734,8.9705,7.38196,7.14928,5.32423,2.89963,4.67681,6.2847,4.53348,1.48833,3.0883,4.40934,0.759393,0.79569,4.14978,5.61547,7.43841,6.59201,8.92588,9.83126,11.4423,14.9513,16.8701,17.1019,19.906,20.9733,22.6133,24.6469,25.5294,25.7127,26.7843,26.5752
8.0002,7.26692,5.48465,5.19818,4.61756,2.38016,3.27424,6.55378,4.50004,4.40409,4.50425,3.72951,3.6673,3.29335,6.02364,7.86497,7.65604,7.33992,8.04396,10.792,12.4159,14.6534,15.342,14.8617,17.4064,18.0273,19.1496,22.409,23.5092,24.6964,24.4969,24.7418,25.4664
4.769,2.81348,4.19464,4.25089,3.8549,3.16524,3.13219,4.15766,6.98879,7.43202,6.5623,6.72778,7.59208,9.35822,9.1602,8.83776,10.821,9.55954,9.73882,12.7009,12.2848,14.5211,16.4654,16.7538,17.766,18.0718,18.7054,19.4586,20.7709,21.8738,22.6652,22.0502,20.2729
2.1817,7.06361,6.0276,3.74778,5.38126,5.98546,7.18131,8.25246,10.2851,10.1451,11.0807,10.8626,11.2846,12.3237,10.4109,11.0323,11.4917,10.7897,11.7737,12.9679,14.1825,15.1597,15.321,16.6578,18.203,18.2372,19.266,19.4696,20.6801,21.7771,20.435,19.229,19.3322
6.40533,6.83802,6.39026,5.88252,7.97444,9.74966,11.0965,12.6651,14.6993,13.6552,14.3796,15.2807,13.3031,12.6589,14.0509,14.0684,12.4412,13.9457,13.3957,12.2593,13.7823,15.5045,15.8902,17.1081,18.7192,18.3875,18.8119,18.635,19.6868,19.9996,18.9215,18.154,17.608
8.81179,8.14784,8.89886,8.94203,7.70308,11.6152,13.6595,12.8596,14.4823,14.4834,15.1414,13.3505,13.9399,13.4145,13.8613,13.5856,13.027,13.7109,13.8458,14.3796,14.1173,13.8793,15.6615,16.761,17.5309,17.9555,18.2254,18.1196,17.2737,18.2423,18.2847,18.3861,18.5614
10.1779,10.8973,11.4065,13.1717,12.2593,13.8458,14.2662,14.9377,13.5059,15.5819,16.0485,14.9651,14.9312,14.827,14.834,15.7061,14.7401,15.3764,15.0577,14.7401,15.3549,14.4527,15.0545,16.5233,15.9635,17.2776,17.5337,17.2363,17.5492,16.8009,16.7724,17.04,16.4272
9.85885,14.1085,13.3237,14.0565,15.1373,15.3527,14.834,15.7859,13.989,16.3293,16.786,17.5724,17.0903,16.5521,14.9312,15.1535,15.2514,16.0156,15.8708,15.5998,15.2819,14.8645,14.0456,16.2356,15.7051,15.3892,15.9028,15.6833,16.3811,15.7892,14.8794,14.3505,14.3721
14.4979,14.3232,14.4791,14.3522,15.2473,16.5903,16.4889,15.6769,16.4721,16.907,18.8659,18.6124,18.2965,17.5465,15.4765,15.3305,14.8117,14.9651,14.5547,13.9735,13.6238,15.7977,13.8439,14.9987,16.3563,14.8633,14.2612,14.9854,13.6113,14.2341,14.355,13.7219,13.3793
14.8844,16.6532,15.958,16.7816,16.2434,16.6738,17.9564,16.7448,18.2242,19.1147,17.826,15.8598,15.7061,16.4189,17.5693,13.5259,14.8117,15.0256,14.616,14.709,15.4658,15.596,13.1695,12.941,15.7078,16.5226,15.4307,15.0511,14.7987,14.5021,14.1539,15.456,16.0287
14.092,17.4728,17.5278,16.9979,18.0892,18.763,17.911,17.8237,17.6359,15.7977,14.6993,13.8823,15.4765,14.4791,18.4407,16.3386,15.8708,14.1661,12.3167,14.3738,14.1173,14.5941,12.0728,13.609,13.2839,13.7704,15.1597,14.8986,13.7326,13.9334,13.3856,13.8028,13.2722
14.834,15.9188,17.4065,17.5724,19.037,18.4966,17.6598,16.1615,16.1172,14.4621,13.5868,11.7544,12.7613,13.4145,13.6485,15.4765,14.4823,14.2664,13.9819,17.7815,16.0006,15.8227,12.1766,13.0881,12.941,12.7395,12.9127,13.2816,13.1001,13.5691,11.9316,11.3102,12.1627
16.9825,14.3378,15.4604,17.0306,16.0746,15.5349,17.0885,16.2812,15.596,15.287,13.6268,12.2934,13.1717,12.4132,12.7798,13.8613,14.0736,14.2844,14.2662,15.6436,16.0721,20.6514,13.7884,12.5775,12.2342,11.8819,12.2848,11.9127,11.5491,9.99578,10.4228,9.5896,8.95086
